step,s_loss,c_loss
1056,53128570.0,29981.117
1057,53072470.0,29981.451
1058,53016510.0,29981.805
1059,52960720.0,29982.129
1060,52905012.0,29982.436
1061,52849400.0,29982.777
1062,52793976.0,29983.182
1063,52738748.0,29983.625
1064,52683660.0,29984.082
1065,52628750.0,29984.512
1066,52573976.0,29984.941
1067,52519348.0,29985.404
1068,52464828.0,29985.852
1069,52410400.0,29986.32
1070,52356030.0,29986.861
1071,52301760.0,29987.387
1072,52247564.0,29987.92
1073,52193372.0,29988.422
1074,52139320.0,29988.973
1075,52085280.0,29989.543
1076,52031330.0,29990.11
1077,51977550.0,29990.7
1078,51923864.0,29991.264
1079,51870290.0,29991.809
1080,51816820.0,29992.332
1081,51763508.0,29992.781
1082,51710316.0,29993.205
1083,51657224.0,29993.635
1084,51604350.0,29994.092
1085,51551690.0,29994.588
1086,51499150.0,29995.12
1087,51446708.0,29995.71
1088,51394340.0,29996.355
1089,51342020.0,29997.053
1090,51289790.0,29997.797
1091,51237576.0,29998.574
1092,51185436.0,29999.41
1093,51133404.0,30000.291
1094,51081496.0,30001.172
1095,51029716.0,30002.078
1096,50978150.0,30002.992
1097,50926764.0,30003.89
1098,50875430.0,30004.79
1099,50824188.0,30005.629
1100,50773000.0,30006.426
1101,50721976.0,30007.223
1102,50671000.0,30007.98
1103,50620170.0,30008.781
1104,50569492.0,30009.592
1105,50518984.0,30010.408
1106,50468664.0,30011.207
1107,50418460.0,30012.02
1108,50368400.0,30012.883
1109,50318400.0,30013.719
1110,50268416.0,30014.523
1111,50218532.0,30015.363
1112,50168770.0,30016.254
1113,50119108.0,30017.191
1114,50069630.0,30018.152
1115,50020230.0,30019.152
1116,49970970.0,30020.176
1117,49921810.0,30021.217
1118,49872748.0,30022.314
1119,49823750.0,30023.404
1120,49774856.0,30024.465
1121,49726084.0,30025.547
1122,49677440.0,30026.61
1123,49628996.0,30027.672
1124,49580750.0,30028.73
1125,49532676.0,30029.764
1126,49484770.0,30030.707
1127,49436990.0,30031.625
1128,49389380.0,30032.604
1129,49341892.0,30033.617
1130,49294400.0,30034.613
1131,49246900.0,30035.623
1132,49199424.0,30036.617
1133,49151960.0,30037.574
1134,49104504.0,30038.473
1135,49057180.0,30039.377
1136,49009970.0,30040.23
1137,48962816.0,30041.066
1138,48915716.0,30041.857
1139,48868690.0,30042.605
1140,48821816.0,30043.32
1141,48775116.0,30044.0
1142,48728616.0,30044.7
1143,48682250.0,30045.367
1144,48635960.0,30045.982
1145,48589730.0,30046.617
1146,48543590.0,30047.27
1147,48497524.0,30047.916
1148,48451530.0,30048.568
1149,48405680.0,30049.195
1150,48359970.0,30049.797
1151,48314376.0,30050.385
1152,48268892.0,30050.967
1153,48223536.0,30051.584
1154,48178292.0,30052.219
1155,48133170.0,30052.797
1156,48088210.0,30053.371
1157,48043340.0,30053.963
1158,47998570.0,30054.574
1159,47953932.0,30055.195
1160,47909424.0,30055.828
1161,47864964.0,30056.465
1162,47820520.0,30057.102
1163,47776250.0,30057.719
1164,47732052.0,30058.334
1165,47687920.0,30059.004
1166,47643856.0,30059.707
1167,47599850.0,30060.379
1168,47555890.0,30061.053
1169,47511956.0,30061.742
1170,47468084.0,30062.39
1171,47424336.0,30062.988
1172,47380656.0,30063.54
1173,47336970.0,30064.115
1174,47293280.0,30064.723
1175,47249630.0,30065.3
1176,47206016.0,30065.852
1177,47162390.0,30066.406
1178,47118770.0,30066.963
1179,47075268.0,30067.541
1180,47031884.0,30068.104
1181,46988510.0,30068.682
1182,46945224.0,30069.266
1183,46902090.0,30069.855
1184,46859040.0,30070.426
1185,46816090.0,30071.002
1186,46773240.0,30071.547
1187,46730544.0,30072.06
1188,46687930.0,30072.596
1189,46645304.0,30073.166
1190,46602812.0,30073.742
1191,46560364.0,30074.312
1192,46518016.0,30074.895
1193,46475796.0,30075.504
1194,46433710.0,30076.168
1195,46391720.0,30076.852
1196,46349820.0,30077.549
1197,46308040.0,30078.215
1198,46266384.0,30078.86
1199,46224770.0,30079.453
1200,46183250.0,30080.014
1201,46141772.0,30080.555
1202,46100330.0,30081.09
1203,46058876.0,30081.637
1204,46017470.0,30082.176
1205,45976150.0,30082.717
1206,45934944.0,30083.262
1207,45893830.0,30083.832
1208,45852770.0,30084.424
1209,45811800.0,30085.002
1210,45770910.0,30085.598
1211,45730120.0,30086.156
1212,45689416.0,30086.727
1213,45648696.0,30087.352
1214,45608010.0,30088.02
1215,45567420.0,30088.715
1216,45526920.0,30089.408
1217,45486536.0,30090.137
1218,45446224.0,30090.836
1219,45406020.0,30091.525
1220,45365844.0,30092.232
1221,45325748.0,30092.898
1222,45285732.0,30093.521
1223,45245800.0,30094.094
1224,45205930.0,30094.65
1225,45166096.0,30095.193
1226,45126360.0,30095.723
1227,45086710.0,30096.25
1228,45047150.0,30096.773
1229,45007676.0,30097.281
1230,44968240.0,30097.746
1231,44928828.0,30098.197
1232,44889492.0,30098.637
1233,44850240.0,30099.07
1234,44811024.0,30099.492
1235,44771864.0,30099.932
1236,44732824.0,30100.396
1237,44693836.0,30100.855
1238,44654950.0,30101.307
1239,44616172.0,30101.771
1240,44577452.0,30102.23
1241,44538776.0,30102.707
1242,44500172.0,30103.18
1243,44461624.0,30103.646
1244,44423200.0,30104.094
1245,44384864.0,30104.59
1246,44346548.0,30105.076
1247,44308290.0,30105.545
1248,44270110.0,30106.012
1249,44232004.0,30106.465
1250,44193950.0,30106.898
1251,44155920.0,30107.307
1252,44117960.0,30107.695
1253,44080070.0,30108.031
1254,44042304.0,30108.334
1255,44004612.0,30108.59
1256,43967028.0,30108.848
1257,43929490.0,30109.068
1258,43891976.0,30109.316
1259,43854484.0,30109.533
1260,43817040.0,30109.719
1261,43779660.0,30109.887
1262,43742316.0,30110.062
1263,43705028.0,30110.268
1264,43667776.0,30110.492
1265,43630570.0,30110.723
1266,43593412.0,30110.977
1267,43556376.0,30111.236
1268,43519430.0,30111.518
1269,43482550.0,30111.814
1270,43445760.0,30112.105
1271,43408976.0,30112.4
1272,43372216.0,30112.654
1273,43335530.0,30112.875
1274,43298948.0,30113.143
1275,43262428.0,30113.453
1276,43225930.0,30113.775
1277,43189490.0,30114.11
1278,43153104.0,30114.44
1279,43116812.0,30114.764
1280,43080548.0,30115.088
1281,43044320.0,30115.45
1282,43008156.0,30115.844
1283,42972090.0,30116.254
1284,42936064.0,30116.662
1285,42900096.0,30117.084
1286,42864188.0,30117.555
1287,42828388.0,30118.045
1288,42792650.0,30118.545
1289,42756948.0,30119.004
1290,42721270.0,30119.465
1291,42685624.0,30119.934
1292,42650040.0,30120.418
1293,42614496.0,30120.9
1294,42578988.0,30121.371
1295,42543548.0,30121.879
1296,42508156.0,30122.447
1297,42472804.0,30123.023
1298,42437484.0,30123.637
1299,42402236.0,30124.277
1300,42367064.0,30124.951
1301,42332024.0,30125.65
1302,42297080.0,30126.357
1303,42262132.0,30127.043
1304,42227184.0,30127.7
1305,42192260.0,30128.338
1306,42157424.0,30128.957
1307,42122620.0,30129.578
1308,42087824.0,30130.207
1309,42053024.0,30130.83
1310,42018308.0,30131.432
1311,41983652.0,30131.996
1312,41949096.0,30132.527
1313,41914628.0,30133.055
1314,41880268.0,30133.564
1315,41845980.0,30134.07
1316,41811776.0,30134.562
1317,41777624.0,30135.05
1318,41743580.0,30135.54
1319,41709610.0,30136.027
1320,41675616.0,30136.508
1321,41641624.0,30136.973
1322,41607590.0,30137.389
1323,41573620.0,30137.791
1324,41539708.0,30138.213
1325,41505868.0,30138.627
1326,41472084.0,30139.037
1327,41438372.0,30139.43
1328,41404744.0,30139.8
1329,41371170.0,30140.152
1330,41337684.0,30140.508
1331,41304204.0,30140.84
1332,41270720.0,30141.164
1333,41237276.0,30141.477
1334,41203884.0,30141.773
1335,41170536.0,30142.066
1336,41137264.0,30142.39
1337,41104056.0,30142.742
1338,41070910.0,30143.125
1339,41037870.0,30143.535
1340,41004864.0,30143.967
1341,40971884.0,30144.412
1342,40938960.0,30144.898
1343,40906084.0,30145.418
1344,40873300.0,30145.965
1345,40840584.0,30146.508
1346,40807896.0,30147.07
1347,40775320.0,30147.645
1348,40742800.0,30148.266
1349,40710330.0,30148.916
1350,40677936.0,30149.586
1351,40645612.0,30150.285
1352,40613336.0,30151.031
1353,40581104.0,30151.79
1354,40548916.0,30152.543
1355,40516770.0,30153.295
1356,40484676.0,30154.027
1357,40452636.0,30154.758
1358,40420670.0,30155.508
1359,40388788.0,30156.262
1360,40356976.0,30156.984
1361,40325204.0,30157.678
1362,40293484.0,30158.336
1363,40261800.0,30158.979
1364,40230170.0,30159.648
1365,40198580.0,30160.309
1366,40167024.0,30160.93
1367,40135500.0,30161.547
1368,40104016.0,30162.152
1369,40072596.0,30162.734
1370,40041230.0,30163.281
1371,40009910.0,30163.795
1372,39978584.0,30164.3
1373,39947260.0,30164.805
1374,39915984.0,30165.291
1375,39884750.0,30165.768
1376,39853540.0,30166.27
1377,39822364.0,30166.791
1378,39791210.0,30167.324
1379,39760052.0,30167.846
1380,39728948.0,30168.363
1381,39697870.0,30168.867
1382,39666850.0,30169.367
1383,39635870.0,30169.902
1384,39604950.0,30170.459
1385,39574068.0,30171.031
1386,39543220.0,30171.617
1387,39512404.0,30172.223
1388,39481604.0,30172.816
1389,39450800.0,30173.406
1390,39420012.0,30174.0
1391,39389308.0,30174.598
1392,39358664.0,30175.184
1393,39328104.0,30175.75
1394,39297630.0,30176.281
1395,39267210.0,30176.805
1396,39236800.0,30177.297
1397,39206440.0,30177.809
1398,39176096.0,30178.295
1399,39145800.0,30178.781
1400,39115600.0,30179.266
1401,39085410.0,30179.73
1402,39055228.0,30180.195
1403,39025060.0,30180.719
1404,38994904.0,30181.297
1405,38964824.0,30181.898
1406,38934760.0,30182.516
1407,38904760.0,30183.145
1408,38874830.0,30183.744
1409,38844924.0,30184.312
1410,38815056.0,30184.916
1411,38785216.0,30185.494
1412,38755388.0,30186.062
1413,38725560.0,30186.598
1414,38695830.0,30187.135
1415,38666132.0,30187.662
1416,38636500.0,30188.188
1417,38606924.0,30188.748
1418,38577390.0,30189.367
1419,38547910.0,30189.986
1420,38518464.0,30190.578
1421,38489060.0,30191.16
1422,38459690.0,30191.736
1423,38430320.0,30192.285
1424,38400956.0,30192.818
1425,38371588.0,30193.336
1426,38342270.0,30193.87
1427,38313028.0,30194.39
1428,38283850.0,30194.953
1429,38254684.0,30195.531
1430,38225524.0,30196.145
1431,38196390.0,30196.758
1432,38167280.0,30197.367
1433,38138212.0,30197.977
1434,38109176.0,30198.584
1435,38080150.0,30199.207
1436,38051156.0,30199.809
1437,38022190.0,30200.395
1438,37993260.0,30200.992
1439,37964360.0,30201.621
1440,37935500.0,30202.252
1441,37906664.0,30202.879
1442,37877896.0,30203.512
1443,37849172.0,30204.117
1444,37820500.0,30204.754
1445,37791890.0,30205.379
1446,37763310.0,30206.002
1447,37734784.0,30206.613
1448,37706404.0,30207.207
1449,37678110.0,30207.77
1450,37649816.0,30208.309
1451,37621550.0,30208.83
1452,37593372.0,30209.344
1453,37565230.0,30209.88
1454,37537144.0,30210.43
1455,37509070.0,30210.982
1456,37481024.0,30211.543
1457,37452984.0,30212.098
1458,37424990.0,30212.658
1459,37397050.0,30213.203
1460,37369170.0,30213.73
1461,37341330.0,30214.223
1462,37313510.0,30214.701
1463,37285720.0,30215.188
1464,37257904.0,30215.691
1465,37230100.0,30216.227
1466,37202292.0,30216.734
1467,37174492.0,30217.234
1468,37146716.0,30217.723
1469,37118990.0,30218.203
1470,37091280.0,30218.674
1471,37063572.0,30219.154
1472,37035920.0,30219.635
1473,37008270.0,30220.1
1474,36980610.0,30220.596
1475,36952984.0,30221.1
1476,36925370.0,30221.6
1477,36897816.0,30222.086
1478,36870250.0,30222.56
1479,36842710.0,30223.023
1480,36815244.0,30223.494
1481,36787830.0,30223.984
1482,36760400.0,30224.46
1483,36732964.0,30224.938
1484,36705470.0,30225.414
1485,36678010.0,30225.953
1486,36650580.0,30226.506
1487,36623144.0,30227.078
1488,36595756.0,30227.654
1489,36568430.0,30228.242
1490,36541116.0,30228.844
1491,36513810.0,30229.443
1492,36486536.0,30230.043
1493,36459324.0,30230.64
1494,36432160.0,30231.229
1495,36405028.0,30231.79
1496,36377936.0,30232.316
1497,36350816.0,30232.828
1498,36323720.0,30233.34
1499,36296656.0,30233.848
1500,36269670.0,30234.338
1501,36242710.0,30234.752
1502,36215836.0,30235.127
1503,36189010.0,30235.484
1504,36162230.0,30235.832
1505,36135504.0,30236.156
1506,36108820.0,30236.5
1507,36082190.0,30236.834
1508,36055616.0,30237.148
1509,36029068.0,30237.436
1510,36002510.0,30237.672
1511,35975980.0,30237.902
1512,35949480.0,30238.111
1513,35923010.0,30238.297
1514,35896644.0,30238.477
1515,35870348.0,30238.658
1516,35844104.0,30238.855
1517,35817930.0,30239.082
1518,35791804.0,30239.312
1519,35765710.0,30239.566
1520,35739660.0,30239.828
1521,35713596.0,30240.125
1522,35687590.0,30240.441
1523,35661670.0,30240.742
1524,35635784.0,30241.04
1525,35609932.0,30241.318
1526,35584140.0,30241.598
1527,35558464.0,30241.9
1528,35532810.0,30242.193
1529,35507200.0,30242.441
1530,35481652.0,30242.646
1531,35456140.0,30242.857
1532,35430676.0,30243.053
1533,35405252.0,30243.252
1534,35379860.0,30243.492
1535,35354496.0,30243.73
1536,35329190.0,30243.99
1537,35303950.0,30244.256
1538,35278744.0,30244.527
1539,35253516.0,30244.809
1540,35228340.0,30245.127
1541,35203200.0,30245.434
1542,35178030.0,30245.723
1543,35152908.0,30245.984
1544,35127784.0,30246.205
1545,35102692.0,30246.43
1546,35077612.0,30246.646
1547,35052584.0,30246.854
1548,35027570.0,30247.057
1549,35002590.0,30247.227
1550,34977670.0,30247.355
1551,34952816.0,30247.428
1552,34928020.0,30247.434
1553,34903264.0,30247.424
1554,34878540.0,30247.41
1555,34853824.0,30247.379
1556,34829124.0,30247.328
1557,34804460.0,30247.26
1558,34779800.0,30247.201
1559,34755136.0,30247.16
1560,34730450.0,30247.121
1561,34705800.0,30247.113
1562,34681216.0,30247.105
1563,34656668.0,30247.129
1564,34632130.0,30247.164
1565,34607560.0,30247.213
1566,34583024.0,30247.29
1567,34558480.0,30247.363
1568,34533920.0,30247.395
1569,34509332.0,30247.434
1570,34484736.0,30247.492
1571,34460156.0,30247.578
1572,34435590.0,30247.676
1573,34411090.0,30247.758
1574,34386616.0,30247.822
1575,34362172.0,30247.875
1576,34337760.0,30247.883
1577,34313400.0,30247.88
1578,34289056.0,30247.867
1579,34264720.0,30247.834
1580,34240464.0,30247.781
1581,34216264.0,30247.746
1582,34192110.0,30247.723
1583,34167970.0,30247.695
1584,34143880.0,30247.672
1585,34119830.0,30247.617
1586,34095828.0,30247.559
1587,34071850.0,30247.518
1588,34047892.0,30247.482
1589,34023976.0,30247.434
1590,34000080.0,30247.38
1591,33976190.0,30247.336
1592,33952330.0,30247.29
1593,33928516.0,30247.23
1594,33904704.0,30247.209
1595,33880936.0,30247.244
1596,33857216.0,30247.316
1597,33833532.0,30247.387
1598,33809900.0,30247.504
1599,33786348.0,30247.637
1600,33762820.0,30247.777
1601,33739320.0,30247.906
1602,33715852.0,30248.086
1603,33692440.0,30248.287
1604,33669030.0,30248.488
1605,33645630.0,30248.684
1606,33622252.0,30248.863
1607,33598916.0,30249.014
1608,33575620.0,30249.182
1609,33552340.0,30249.375
1610,33529084.0,30249.584
1611,33505852.0,30249.81
1612,33482636.0,30250.047
1613,33459472.0,30250.305
1614,33436348.0,30250.617
1615,33413248.0,30250.98
1616,33390204.0,30251.336
1617,33367118.0,30251.648
1618,33344040.0,30251.922
1619,33320940.0,30252.184
1620,33297816.0,30252.406
1621,33274730.0,30252.604
1622,33251652.0,30252.777
1623,33228592.0,30252.941
1624,33205556.0,30253.121
1625,33182510.0,30253.283
1626,33159448.0,30253.463
1627,33136408.0,30253.654
1628,33113392.0,30253.838
1629,33090364.0,30254.008
1630,33067364.0,30254.21
1631,33044386.0,30254.434
1632,33021412.0,30254.668
1633,32998456.0,30254.896
1634,32975536.0,30255.111
1635,32952668.0,30255.33
1636,32929836.0,30255.525
1637,32907054.0,30255.715
1638,32884296.0,30255.873
1639,32861556.0,30256.008
1640,32838864.0,30256.154
1641,32816180.0,30256.309
1642,32793564.0,30256.457
1643,32770976.0,30256.578
1644,32748444.0,30256.69
1645,32725972.0,30256.793
1646,32703522.0,30256.889
1647,32681122.0,30256.973
1648,32658748.0,30257.047
1649,32636424.0,30257.094
1650,32614112.0,30257.137
1651,32591844.0,30257.23
1652,32569624.0,30257.34
1653,32547428.0,30257.43
1654,32525290.0,30257.537
1655,32503190.0,30257.676
1656,32481108.0,30257.844
1657,32459046.0,30257.994
1658,32437004.0,30258.113
1659,32414982.0,30258.25
1660,32393004.0,30258.39
1661,32371036.0,30258.541
1662,32349040.0,30258.695
1663,32327060.0,30258.865
1664,32305066.0,30259.05
1665,32283112.0,30259.242
1666,32261158.0,30259.457
1667,32239208.0,30259.654
1668,32217256.0,30259.865
1669,32195356.0,30260.09
1670,32173488.0,30260.354
1671,32151636.0,30260.629
1672,32129810.0,30260.93
1673,32108000.0,30261.242
1674,32086214.0,30261.559
1675,32064424.0,30261.871
1676,32042616.0,30262.191
1677,32020842.0,30262.469
1678,31999064.0,30262.7
1679,31977328.0,30262.92
1680,31955614.0,30263.152
1681,31933944.0,30263.36
1682,31912296.0,30263.562
1683,31890676.0,30263.764
1684,31869060.0,30263.973
1685,31847504.0,30264.2
1686,31826006.0,30264.463
1687,31804554.0,30264.736
1688,31783120.0,30265.027
1689,31761716.0,30265.312
1690,31740350.0,30265.584
1691,31718992.0,30265.842
1692,31697652.0,30266.057
1693,31676352.0,30266.219
1694,31655108.0,30266.34
1695,31633882.0,30266.432
1696,31612708.0,30266.498
1697,31591604.0,30266.596
1698,31570496.0,30266.693
1699,31549458.0,30266.793
1700,31528444.0,30266.893
1701,31507404.0,30267.004
1702,31486424.0,30267.09
1703,31465498.0,30267.129
1704,31444582.0,30267.152
1705,31423680.0,30267.162
1706,31402790.0,30267.137
1707,31381958.0,30267.068
1708,31361196.0,30266.984
1709,31340468.0,30266.902
1710,31319776.0,30266.824
1711,31299100.0,30266.74
1712,31278436.0,30266.67
1713,31257798.0,30266.6
1714,31237180.0,30266.516
1715,31216588.0,30266.432
1716,31195974.0,30266.348
1717,31175368.0,30266.264
1718,31154774.0,30266.207
1719,31134208.0,30266.18
1720,31113672.0,30266.19
1721,31093176.0,30266.23
1722,31072678.0,30266.29
1723,31052158.0,30266.371
1724,31031624.0,30266.48
1725,31011136.0,30266.582
1726,30990672.0,30266.678
1727,30970246.0,30266.787
1728,30949824.0,30266.861
1729,30929428.0,30266.926
1730,30909048.0,30266.965
1731,30888674.0,30266.984
1732,30868288.0,30266.957
1733,30847896.0,30266.844
1734,30827512.0,30266.69
1735,30807152.0,30266.541
1736,30786798.0,30266.418
1737,30766472.0,30266.318
1738,30746178.0,30266.201
1739,30725888.0,30266.059
1740,30705614.0,30265.893
1741,30685354.0,30265.736
1742,30665076.0,30265.58
1743,30644840.0,30265.436
1744,30624664.0,30265.305
1745,30604536.0,30265.242
1746,30584410.0,30265.219
1747,30564302.0,30265.19
1748,30544202.0,30265.188
1749,30524128.0,30265.234
1750,30504100.0,30265.318
1751,30484084.0,30265.443
1752,30464124.0,30265.568
1753,30444142.0,30265.705
1754,30424208.0,30265.863
1755,30404288.0,30266.02
1756,30384384.0,30266.156
1757,30364522.0,30266.287
1758,30344692.0,30266.44
1759,30324866.0,30266.588
1760,30305078.0,30266.723
1761,30285324.0,30266.812
1762,30265612.0,30266.9
1763,30245908.0,30266.992
1764,30226228.0,30267.059
1765,30206556.0,30267.133
1766,30186936.0,30267.209
1767,30167312.0,30267.285
1768,30147724.0,30267.398
1769,30128184.0,30267.516
1770,30108664.0,30267.645
1771,30089168.0,30267.744
1772,30069696.0,30267.816
1773,30050228.0,30267.871
1774,30030776.0,30267.922
1775,30011326.0,30267.951
1776,29991904.0,30268.012
1777,29972476.0,30268.117
1778,29953050.0,30268.223
1779,29933624.0,30268.32
1780,29914220.0,30268.424
1781,29894846.0,30268.527
1782,29875498.0,30268.652
1783,29856204.0,30268.754
1784,29836934.0,30268.857
1785,29817694.0,30268.98
1786,29798470.0,30269.102
1787,29779268.0,30269.219
1788,29760090.0,30269.297
1789,29740936.0,30269.363
1790,29721780.0,30269.418
1791,29702672.0,30269.498
1792,29683602.0,30269.535
1793,29664532.0,30269.52
1794,29645484.0,30269.5
1795,29626468.0,30269.477
1796,29607482.0,30269.465
1797,29588516.0,30269.451
1798,29569592.0,30269.412
1799,29550672.0,30269.371
1800,29531750.0,30269.346
1801,29512812.0,30269.32
1802,29493914.0,30269.32
1803,29475068.0,30269.332
1804,29456232.0,30269.363
1805,29437440.0,30269.42
1806,29418668.0,30269.518
1807,29399900.0,30269.629
1808,29381120.0,30269.713
1809,29362376.0,30269.783
1810,29343652.0,30269.879
1811,29324916.0,30269.998
1812,29306208.0,30270.121
1813,29287538.0,30270.28
1814,29268892.0,30270.434
1815,29250288.0,30270.592
1816,29231692.0,30270.734
1817,29213110.0,30270.855
1818,29194560.0,30270.996
1819,29176036.0,30271.148
1820,29157544.0,30271.34
1821,29139070.0,30271.545
1822,29120600.0,30271.777
1823,29102160.0,30272.045
1824,29083712.0,30272.316
1825,29065302.0,30272.562
1826,29046934.0,30272.84
1827,29028596.0,30273.102
1828,29010294.0,30273.387
1829,28992016.0,30273.67
1830,28973748.0,30273.928
1831,28955472.0,30274.162
1832,28937224.0,30274.395
1833,28918994.0,30274.629
1834,28900756.0,30274.861
1835,28882520.0,30275.105
1836,28864312.0,30275.355
1837,28846112.0,30275.602
1838,28827904.0,30275.867
1839,28809740.0,30276.12
1840,28791610.0,30276.34
1841,28773472.0,30276.531
1842,28755360.0,30276.719
1843,28737288.0,30276.87
1844,28719206.0,30277.004
1845,28701128.0,30277.111
1846,28683110.0,30277.22
1847,28665098.0,30277.328
1848,28647124.0,30277.438
1849,28629164.0,30277.537
1850,28611228.0,30277.645
1851,28593328.0,30277.746
1852,28575456.0,30277.879
1853,28557624.0,30278.031
1854,28539770.0,30278.168
1855,28521912.0,30278.268
1856,28504088.0,30278.375
1857,28486302.0,30278.5
1858,28468548.0,30278.623
1859,28450782.0,30278.746
1860,28433018.0,30278.863
1861,28415244.0,30278.98
1862,28397448.0,30279.137
1863,28379658.0,30279.291
1864,28361890.0,30279.434
1865,28344148.0,30279.533
1866,28326422.0,30279.633
1867,28308686.0,30279.734
1868,28290976.0,30279.82
1869,28273294.0,30279.906
1870,28255624.0,30279.994
1871,28237976.0,30280.105
1872,28220354.0,30280.207
1873,28202744.0,30280.305
1874,28185152.0,30280.408
1875,28167582.0,30280.527
1876,28150068.0,30280.658
1877,28132584.0,30280.79
1878,28115136.0,30280.906
1879,28097734.0,30281.016
1880,28080348.0,30281.148
1881,28063004.0,30281.33
1882,28045676.0,30281.559
1883,28028378.0,30281.816
1884,28011104.0,30282.105
1885,27993832.0,30282.41
1886,27976556.0,30282.742
1887,27959328.0,30283.08
1888,27942088.0,30283.418
1889,27924860.0,30283.777
1890,27907664.0,30284.121
1891,27890466.0,30284.422
1892,27873280.0,30284.703
1893,27856092.0,30284.936
1894,27838928.0,30285.088
1895,27821792.0,30285.213
1896,27804700.0,30285.328
1897,27787642.0,30285.441
1898,27770600.0,30285.54
1899,27753588.0,30285.621
1900,27736630.0,30285.66
1901,27719674.0,30285.662
1902,27702710.0,30285.656
1903,27685744.0,30285.625
1904,27668796.0,30285.547
1905,27651894.0,30285.48
1906,27635012.0,30285.422
1907,27618168.0,30285.379
1908,27601372.0,30285.324
1909,27584576.0,30285.273
1910,27567774.0,30285.219
1911,27550966.0,30285.166
1912,27534180.0,30285.123
1913,27517440.0,30285.115
1914,27500714.0,30285.123
1915,27483992.0,30285.14
1916,27467292.0,30285.176
1917,27450618.0,30285.2
1918,27433974.0,30285.207
1919,27417336.0,30285.188
1920,27400740.0,30285.152
1921,27384186.0,30285.12
1922,27367642.0,30285.066
1923,27351124.0,30285.023
1924,27334602.0,30284.992
1925,27318108.0,30284.967
1926,27301610.0,30284.93
1927,27285082.0,30284.855
1928,27268548.0,30284.746
1929,27252016.0,30284.637
1930,27235492.0,30284.504
1931,27219002.0,30284.352
1932,27202538.0,30284.164
1933,27186072.0,30283.969
1934,27169650.0,30283.773
1935,27153288.0,30283.598
1936,27136950.0,30283.406
1937,27120604.0,30283.2
1938,27104286.0,30283.016
1939,27088000.0,30282.832
1940,27071740.0,30282.672
1941,27055464.0,30282.518
1942,27039194.0,30282.352
1943,27022972.0,30282.168
1944,27006760.0,30281.96
1945,26990582.0,30281.766
1946,26974416.0,30281.521
1947,26958260.0,30281.246
1948,26942138.0,30280.96
1949,26926036.0,30280.691
1950,26909946.0,30280.418
1951,26893904.0,30280.156
1952,26877936.0,30279.908
1953,26861984.0,30279.666
1954,26846026.0,30279.42
1955,26830060.0,30279.145
1956,26814092.0,30278.883
1957,26798118.0,30278.605
1958,26782126.0,30278.309
1959,26766118.0,30277.99
1960,26750140.0,30277.652
1961,26734204.0,30277.264
1962,26718302.0,30276.871
1963,26702416.0,30276.457
1964,26686540.0,30276.027
1965,26670674.0,30275.598
1966,26654824.0,30275.162
1967,26639000.0,30274.709
1968,26623214.0,30274.268
1969,26607434.0,30273.818
1970,26591662.0,30273.35
1971,26575892.0,30272.88
1972,26560140.0,30272.41
1973,26544400.0,30271.941
1974,26528648.0,30271.477
1975,26512916.0,30271.03
1976,26497200.0,30270.6
1977,26481508.0,30270.156
1978,26465820.0,30269.734
1979,26450128.0,30269.324
1980,26434468.0,30268.902
1981,26418846.0,30268.484
1982,26403196.0,30268.062
1983,26387548.0,30267.646
1984,26371936.0,30267.238
1985,26356344.0,30266.836
1986,26340776.0,30266.445
1987,26325208.0,30266.059
1988,26309658.0,30265.64
1989,26294140.0,30265.219
1990,26278638.0,30264.771
1991,26263144.0,30264.314
1992,26247668.0,30263.861
1993,26232198.0,30263.418
1994,26216728.0,30262.984
1995,26201248.0,30262.562
1996,26185804.0,30262.152
1997,26170380.0,30261.729
1998,26154950.0,30261.287
1999,26139518.0,30260.805
2000,26124088.0,30260.318
2001,26108672.0,30259.828
2002,26093260.0,30259.348
2003,26077854.0,30258.885
2004,26062490.0,30258.402
2005,26047146.0,30257.922
2006,26031786.0,30257.44
2007,26016418.0,30256.969
2008,26001052.0,30256.5
2009,25985710.0,30256.037
2010,25970420.0,30255.566
2011,25955172.0,30255.082
2012,25939934.0,30254.592
2013,25924712.0,30254.098
2014,25909506.0,30253.582
2015,25894326.0,30253.066
2016,25879166.0,30252.521
2017,25864026.0,30251.957
2018,25848896.0,30251.39
2019,25833786.0,30250.809
2020,25818728.0,30250.219
2021,25803716.0,30249.625
2022,25788700.0,30249.018
2023,25773692.0,30248.41
2024,25758694.0,30247.824
2025,25743706.0,30247.242
2026,25728724.0,30246.652
2027,25713760.0,30246.084
2028,25698826.0,30245.523
2029,25683898.0,30244.965
2030,25668980.0,30244.36
2031,25654052.0,30243.777
2032,25639108.0,30243.203
2033,25624192.0,30242.648
2034,25609286.0,30242.113
2035,25594408.0,30241.566
2036,25579552.0,30241.02
2037,25564710.0,30240.475
2038,25549890.0,30239.932
2039,25535088.0,30239.371
2040,25520292.0,30238.803
2041,25505486.0,30238.244
2042,25490702.0,30237.695
2043,25475928.0,30237.18
2044,25461180.0,30236.668
2045,25446454.0,30236.152
2046,25431712.0,30235.633
2047,25416940.0,30235.1
2048,25402168.0,30234.54
2049,25387394.0,30233.99
2050,25372634.0,30233.46
2051,25357892.0,30232.965
2052,25343184.0,30232.496
2053,25328516.0,30232.041
2054,25313864.0,30231.545
