step,s_loss,c_loss
1065,2981832.8,20340.166
1066,2977725.5,20336.867
1067,2973629.5,20333.586
1068,2969546.8,20330.31
1069,2965472.0,20327.043
1070,2961408.0,20323.797
1071,2957353.0,20320.562
1072,2953308.0,20317.332
1073,2949273.0,20314.105
1074,2945245.2,20310.89
1075,2941229.0,20307.684
1076,2937225.5,20304.504
1077,2933234.0,20301.344
1078,2929255.0,20298.195
1079,2925286.2,20295.055
1080,2921326.8,20291.92
1081,2917375.2,20288.803
1082,2913435.0,20285.693
1083,2909504.2,20282.588
1084,2905590.2,20279.498
1085,2901690.5,20276.418
1086,2897805.0,20273.34
1087,2893930.0,20270.26
1088,2890065.8,20267.191
1089,2886212.0,20264.135
1090,2882369.5,20261.082
1091,2878539.8,20258.031
1092,2874724.2,20254.967
1093,2870919.0,20251.887
1094,2867120.0,20248.795
1095,2863333.0,20245.7
1096,2859556.5,20242.594
1097,2855792.2,20239.473
1098,2852041.0,20236.36
1099,2848303.2,20233.234
1100,2844582.0,20230.11
1101,2840872.2,20226.982
1102,2837167.5,20223.855
1103,2833472.5,20220.748
1104,2829787.5,20217.637
1105,2826115.5,20214.547
1106,2822456.0,20211.453
1107,2818807.5,20208.352
1108,2815169.2,20205.252
1109,2811542.5,20202.16
1110,2807926.5,20199.066
1111,2804321.2,20195.979
1112,2800725.8,20192.896
1113,2797141.5,20189.816
1114,2793565.0,20186.746
1115,2789998.8,20183.684
1116,2786442.0,20180.62
1117,2782897.5,20177.56
1118,2779366.0,20174.492
1119,2775847.5,20171.426
1120,2772342.2,20168.36
1121,2768849.5,20165.297
1122,2765368.2,20162.227
1123,2761894.5,20159.156
1124,2758426.0,20156.102
1125,2754961.8,20153.057
1126,2751506.8,20150.016
1127,2748060.5,20146.984
1128,2744622.5,20143.969
1129,2741190.2,20140.96
1130,2737767.0,20137.96
1131,2734353.2,20134.969
1132,2730946.0,20131.969
1133,2727546.8,20128.984
1134,2724155.5,20126.004
1135,2720773.2,20123.03
1136,2717401.0,20120.057
1137,2714035.2,20117.082
1138,2710679.8,20114.098
1139,2707333.0,20111.104
1140,2703998.0,20108.1
1141,2700673.5,20105.094
1142,2697359.5,20102.088
1143,2694055.0,20099.08
1144,2690758.5,20096.066
1145,2687469.0,20093.047
1146,2684195.5,20090.012
1147,2680933.0,20086.957
1148,2677676.2,20083.893
1149,2674426.5,20080.83
1150,2671183.0,20077.77
1151,2667945.8,20074.719
1152,2664713.2,20071.668
1153,2661490.0,20068.617
1154,2658273.0,20065.559
1155,2655063.5,20062.492
1156,2651863.0,20059.428
1157,2648668.2,20056.361
1158,2645480.8,20053.305
1159,2642302.0,20050.266
1160,2639133.5,20047.23
1161,2635975.2,20044.2
1162,2632825.5,20041.172
1163,2629688.2,20038.146
1164,2626560.0,20035.121
1165,2623441.8,20032.078
1166,2620330.8,20029.016
1167,2617227.0,20025.957
1168,2614132.5,20022.893
1169,2611047.5,20019.834
1170,2607971.0,20016.783
1171,2604903.5,20013.738
1172,2601841.0,20010.697
1173,2598790.0,20007.672
1174,2595748.0,20004.66
1175,2592712.5,20001.66
1176,2589686.8,19998.67
1177,2586665.0,19995.688
1178,2583649.2,19992.713
1179,2580640.5,19989.742
1180,2577639.8,19986.791
1181,2574647.2,19983.85
1182,2571659.5,19980.916
1183,2568675.2,19977.988
1184,2565695.5,19975.066
1185,2562721.2,19972.154
1186,2559756.2,19969.238
1187,2556795.2,19966.324
1188,2553841.8,19963.41
1189,2550893.0,19960.496
1190,2547951.2,19957.578
1191,2545015.5,19954.662
1192,2542088.2,19951.754
1193,2539170.0,19948.861
1194,2536262.0,19945.97
1195,2533361.8,19943.078
1196,2530467.2,19940.18
1197,2527581.2,19937.293
1198,2524700.5,19934.408
1199,2521827.5,19931.53
1200,2518966.0,19928.66
1201,2516112.8,19925.787
1202,2513265.8,19922.918
1203,2510425.0,19920.047
1204,2507587.8,19917.178
1205,2504756.5,19914.318
1206,2501931.0,19911.467
1207,2499109.8,19908.617
1208,2496294.0,19905.77
1209,2493483.0,19902.93
1210,2490675.8,19900.094
1211,2487874.8,19897.266
1212,2485080.8,19894.441
1213,2482294.0,19891.617
1214,2479510.5,19888.79
1215,2476732.5,19885.953
1216,2473959.5,19883.113
1217,2471193.2,19880.266
1218,2468435.5,19877.406
1219,2465685.8,19874.56
1220,2462941.5,19871.71
1221,2460203.2,19868.857
1222,2457472.2,19866.0
1223,2454746.8,19863.137
1224,2452027.2,19860.264
1225,2449317.0,19857.389
1226,2446615.5,19854.512
1227,2443923.8,19851.633
1228,2441239.0,19848.758
1229,2438560.8,19845.887
1230,2435888.2,19843.02
1231,2433224.2,19840.152
1232,2430566.0,19837.285
1233,2427918.2,19834.416
1234,2425276.8,19831.547
1235,2422639.0,19828.682
1236,2420008.2,19825.809
1237,2417384.5,19822.926
1238,2414765.2,19820.04
1239,2412151.8,19817.156
1240,2409544.5,19814.277
1241,2406944.2,19811.395
1242,2404348.8,19808.514
1243,2401758.8,19805.633
1244,2399176.0,19802.748
1245,2396599.5,19799.855
1246,2394028.8,19796.977
1247,2391462.0,19794.105
1248,2388900.2,19791.25
1249,2386343.0,19788.398
1250,2383793.5,19785.555
1251,2381249.0,19782.707
1252,2378710.2,19779.855
1253,2376178.0,19777.002
1254,2373650.8,19774.15
1255,2371130.5,19771.3
1256,2368617.2,19768.45
1257,2366112.5,19765.6
1258,2363613.0,19762.748
1259,2361118.8,19759.896
1260,2358631.8,19757.055
1261,2356151.0,19754.22
1262,2353676.5,19751.39
1263,2351208.5,19748.566
1264,2348743.5,19745.758
1265,2346284.2,19742.951
1266,2343830.5,19740.135
1267,2341381.2,19737.32
1268,2338937.2,19734.514
1269,2336499.5,19731.713
1270,2334067.2,19728.914
1271,2331640.8,19726.113
1272,2329217.2,19723.32
1273,2326801.5,19720.535
1274,2324392.5,19717.754
1275,2321990.5,19714.97
1276,2319594.2,19712.186
1277,2317204.0,19709.395
1278,2314820.0,19706.598
1279,2312445.0,19703.793
1280,2310076.5,19700.988
1281,2307711.5,19698.191
1282,2305350.8,19695.398
1283,2302995.2,19692.605
1284,2300641.8,19689.814
1285,2298294.8,19687.03
1286,2295948.8,19684.246
1287,2293606.2,19681.46
1288,2291270.2,19678.672
1289,2288936.8,19675.875
1290,2286611.0,19673.084
1291,2284286.8,19670.297
1292,2281966.2,19667.518
1293,2279652.2,19664.738
1294,2277345.5,19661.959
1295,2275045.0,19659.172
1296,2272751.2,19656.39
1297,2270466.2,19653.598
1298,2268187.8,19650.805
1299,2265913.2,19648.012
1300,2263642.5,19645.225
1301,2261375.5,19642.438
1302,2259113.5,19639.648
1303,2256855.2,19636.879
1304,2254601.2,19634.104
1305,2252350.0,19631.34
1306,2250099.0,19628.584
1307,2247852.5,19625.832
1308,2245607.0,19623.086
1309,2243365.0,19620.352
1310,2241128.0,19617.62
1311,2238895.0,19614.906
1312,2236667.8,19612.2
1313,2234444.2,19609.5
1314,2232225.5,19606.805
1315,2230008.8,19604.121
1316,2227796.8,19601.453
1317,2225588.5,19598.797
1318,2223382.0,19596.143
1319,2221177.8,19593.492
1320,2218976.5,19590.852
1321,2216776.8,19588.21
1322,2214582.8,19585.574
1323,2212393.8,19582.93
1324,2210209.0,19580.287
1325,2208029.5,19577.652
1326,2205855.0,19575.027
1327,2203685.5,19572.406
1328,2201520.8,19569.78
1329,2199362.0,19567.16
1330,2197206.0,19564.55
1331,2195052.0,19561.934
1332,2192901.5,19559.316
1333,2190757.0,19556.697
1334,2188616.5,19554.074
1335,2186479.0,19551.451
1336,2184343.5,19548.818
1337,2182210.8,19546.184
1338,2180082.0,19543.547
1339,2177957.2,19540.916
1340,2175838.0,19538.28
1341,2173723.0,19535.643
1342,2171613.5,19533.004
1343,2169510.2,19530.37
1344,2167411.0,19527.744
1345,2165315.8,19525.123
1346,2163224.8,19522.5
1347,2161140.8,19519.877
1348,2159061.2,19517.252
1349,2156986.2,19514.623
1350,2154914.5,19511.988
1351,2152848.2,19509.355
1352,2150787.2,19506.71
1353,2148733.0,19504.07
1354,2146681.5,19501.43
1355,2144634.5,19498.787
1356,2142593.2,19496.145
1357,2140556.5,19493.494
1358,2138524.0,19490.846
1359,2136496.5,19488.2
1360,2134475.2,19485.56
1361,2132457.0,19482.922
1362,2130442.2,19480.29
1363,2128432.5,19477.652
1364,2126425.2,19475.02
1365,2124421.0,19472.393
1366,2122422.0,19469.764
1367,2120430.5,19467.137
1368,2118444.5,19464.504
1369,2116463.5,19461.867
1370,2114485.2,19459.23
1371,2112513.0,19456.584
1372,2110545.2,19453.938
1373,2108581.2,19451.29
1374,2106622.2,19448.645
1375,2104667.2,19446.012
1376,2102717.5,19443.387
1377,2100771.5,19440.775
1378,2098828.2,19438.168
1379,2096888.2,19435.566
1380,2094950.9,19432.96
1381,2093017.5,19430.367
1382,2091087.0,19427.781
1383,2089159.5,19425.188
1384,2087235.0,19422.598
1385,2085316.2,19420.021
1386,2083403.0,19417.441
1387,2081492.2,19414.86
1388,2079586.0,19412.285
1389,2077680.8,19409.713
1390,2075779.0,19407.14
1391,2073880.6,19404.586
1392,2071984.9,19402.043
1393,2070094.5,19399.508
1394,2068207.5,19396.977
1395,2066325.0,19394.451
1396,2064445.5,19391.932
1397,2062569.8,19389.414
1398,2060697.4,19386.896
1399,2058826.6,19384.379
1400,2056958.8,19381.87
1401,2055094.5,19379.371
1402,2053233.6,19376.871
1403,2051374.8,19374.375
1404,2049519.8,19371.883
1405,2047667.2,19369.389
1406,2045817.8,19366.902
1407,2043974.8,19364.416
1408,2042133.1,19361.93
1409,2040294.2,19359.438
1410,2038459.0,19356.945
1411,2036629.2,19354.445
1412,2034801.8,19351.947
1413,2032977.2,19349.445
1414,2031155.8,19346.943
1415,2029337.9,19344.438
1416,2027522.4,19341.938
1417,2025711.0,19339.445
1418,2023901.0,19336.957
1419,2022096.6,19334.479
1420,2020294.9,19332.01
1421,2018495.8,19329.545
1422,2016696.8,19327.084
1423,2014901.9,19324.625
1424,2013108.0,19322.184
1425,2011318.2,19319.742
1426,2009530.9,19317.295
1427,2007746.5,19314.852
1428,2005966.2,19312.416
1429,2004189.2,19309.986
1430,2002414.2,19307.555
1431,2000640.0,19305.123
1432,1998871.5,19302.703
1433,1997105.2,19300.285
1434,1995341.2,19297.873
1435,1993579.1,19295.457
1436,1991820.8,19293.043
1437,1990064.5,19290.64
1438,1988310.2,19288.242
1439,1986559.5,19285.836
1440,1984810.5,19283.438
1441,1983064.6,19281.045
1442,1981321.2,19278.656
1443,1979581.2,19276.258
1444,1977844.2,19273.852
1445,1976111.0,19271.438
1446,1974382.2,19269.023
1447,1972658.9,19266.605
1448,1970937.0,19264.184
1449,1969218.8,19261.762
1450,1967504.8,19259.332
1451,1965795.5,19256.898
1452,1964090.0,19254.469
1453,1962386.4,19252.04
1454,1960684.5,19249.604
1455,1958986.0,19247.176
1456,1957289.1,19244.754
1457,1955596.2,19242.33
1458,1953907.5,19239.902
1459,1952219.5,19237.479
1460,1950534.0,19235.06
1461,1948852.5,19232.645
1462,1947174.2,19230.23
1463,1945498.4,19227.816
1464,1943825.8,19225.398
1465,1942154.0,19222.98
1466,1940488.0,19220.566
1467,1938826.8,19218.145
1468,1937169.4,19215.715
1469,1935516.0,19213.295
1470,1933867.2,19210.873
1471,1932222.6,19208.453
1472,1930581.2,19206.035
1473,1928938.8,19203.615
1474,1927299.0,19201.19
1475,1925664.5,19198.768
1476,1924030.6,19196.35
1477,1922401.2,19193.934
1478,1920776.0,19191.516
1479,1919153.1,19189.098
1480,1917533.5,19186.68
1481,1915917.9,19184.256
1482,1914303.8,19181.832
1483,1912693.6,19179.402
1484,1911088.8,19176.973
1485,1909487.2,19174.533
1486,1907888.5,19172.086
1487,1906291.6,19169.63
1488,1904697.4,19167.168
1489,1903105.5,19164.71
1490,1901513.4,19162.258
1491,1899920.9,19159.812
1492,1898330.8,19157.371
1493,1896742.8,19154.93
1494,1895157.5,19152.5
1495,1893574.2,19150.074
1496,1891991.8,19147.656
1497,1890412.0,19145.238
1498,1888834.2,19142.828
1499,1887257.5,19140.43
1500,1885682.2,19138.031
1501,1884106.2,19135.635
1502,1882532.2,19133.242
1503,1880960.5,19130.863
1504,1879391.2,19128.496
1505,1877824.5,19126.137
1506,1876256.8,19123.785
1507,1874691.5,19121.441
1508,1873127.5,19119.092
1509,1871568.0,19116.75
1510,1870013.6,19114.41
1511,1868461.5,19112.074
1512,1866911.6,19109.736
1513,1865364.5,19107.396
1514,1863819.1,19105.05
1515,1862275.5,19102.709
1516,1860734.5,19100.361
1517,1859197.2,19098.018
1518,1857663.2,19095.674
1519,1856130.5,19093.328
1520,1854601.5,19090.975
1521,1853075.0,19088.623
1522,1851549.8,19086.275
1523,1850028.0,19083.926
1524,1848509.0,19081.58
1525,1846992.0,19079.242
1526,1845479.9,19076.904
1527,1843972.1,19074.562
1528,1842471.0,19072.215
1529,1840972.8,19069.861
1530,1839477.2,19067.508
1531,1837983.9,19065.15
1532,1836492.5,19062.78
1533,1835002.9,19060.406
1534,1833517.1,19058.033
1535,1832033.2,19055.66
1536,1830550.5,19053.299
1537,1829068.4,19050.941
1538,1827587.9,19048.594
1539,1826108.6,19046.25
1540,1824632.4,19043.906
1541,1823159.9,19041.559
1542,1821689.5,19039.209
1543,1820220.5,19036.852
1544,1818754.0,19034.494
1545,1817291.6,19032.143
1546,1815831.5,19029.797
1547,1814373.1,19027.453
1548,1812918.6,19025.11
1549,1811464.0,19022.754
1550,1810011.0,19020.406
1551,1808558.0,19018.066
1552,1807106.8,19015.73
1553,1805657.2,19013.393
1554,1804212.8,19011.05
1555,1802768.9,19008.713
1556,1801327.0,19006.375
1557,1799889.2,19004.045
1558,1798454.1,19001.715
1559,1797021.2,18999.383
1560,1795590.4,18997.055
1561,1794162.4,18994.734
1562,1792735.5,18992.418
1563,1791308.9,18990.104
1564,1789884.2,18987.799
1565,1788460.8,18985.508
1566,1787039.6,18983.215
1567,1785622.2,18980.934
1568,1784206.2,18978.648
1569,1782792.9,18976.36
1570,1781383.4,18974.08
1571,1779976.5,18971.803
1572,1778570.6,18969.525
1573,1777167.0,18967.256
1574,1775765.5,18964.992
1575,1774366.0,18962.732
1576,1772969.8,18960.477
1577,1771574.8,18958.229
1578,1770182.4,18955.982
1579,1768791.1,18953.744
1580,1767399.9,18951.512
1581,1766009.9,18949.287
1582,1764619.5,18947.074
1583,1763230.5,18944.861
1584,1761841.6,18942.648
1585,1760455.0,18940.453
1586,1759068.8,18938.27
1587,1757685.8,18936.102
1588,1756303.2,18933.938
1589,1754922.2,18931.781
1590,1753541.5,18929.63
1591,1752161.5,18927.484
1592,1750783.5,18925.336
1593,1749409.2,18923.191
1594,1748036.2,18921.059
1595,1746665.5,18918.938
1596,1745298.1,18916.824
1597,1743933.0,18914.717
1598,1742568.5,18912.61
1599,1741206.8,18910.502
1600,1739846.2,18908.406
1601,1738489.0,18906.324
1602,1737133.6,18904.246
1603,1735781.2,18902.166
1604,1734431.0,18900.086
1605,1733082.5,18898.012
1606,1731738.0,18895.941
1607,1730397.1,18893.873
1608,1729057.9,18891.809
1609,1727720.5,18889.742
1610,1726385.8,18887.668
1611,1725055.2,18885.598
1612,1723726.8,18883.535
1613,1722401.4,18881.477
1614,1721075.6,18879.428
1615,1719752.1,18877.383
1616,1718431.8,18875.34
1617,1717113.0,18873.3
1618,1715795.6,18871.271
1619,1714480.0,18869.242
1620,1713167.1,18867.217
1621,1711857.4,18865.191
1622,1710548.8,18863.162
1623,1709242.9,18861.13
1624,1707939.8,18859.098
1625,1706641.4,18857.055
1626,1705343.2,18855.01
1627,1704047.9,18852.965
1628,1702755.5,18850.916
1629,1701462.6,18848.865
1630,1700170.0,18846.816
1631,1698879.2,18844.766
1632,1697590.8,18842.719
1633,1696304.0,18840.674
1634,1695018.0,18838.643
1635,1693736.0,18836.623
1636,1692456.5,18834.607
1637,1691177.9,18832.6
1638,1689902.2,18830.598
1639,1688627.8,18828.605
1640,1687354.5,18826.617
1641,1686082.5,18824.637
1642,1684810.8,18822.652
1643,1683540.6,18820.672
1644,1682271.1,18818.695
1645,1681004.8,18816.727
1646,1679738.2,18814.764
1647,1678472.4,18812.8
1648,1677210.5,18810.836
1649,1675950.5,18808.863
1650,1674692.5,18806.889
1651,1673434.5,18804.914
1652,1672180.2,18802.941
1653,1670927.8,18800.973
1654,1669677.0,18799.008
1655,1668429.5,18797.049
1656,1667183.4,18795.096
1657,1665939.9,18793.145
1658,1664699.5,18791.195
1659,1663460.0,18789.246
1660,1662223.2,18787.295
1661,1660988.6,18785.346
1662,1659756.5,18783.402
1663,1658525.0,18781.463
1664,1657297.0,18779.521
1665,1656070.8,18777.574
1666,1654848.5,18775.623
1667,1653628.0,18773.676
1668,1652409.2,18771.734
1669,1651193.0,18769.793
1670,1649979.5,18767.852
1671,1648767.6,18765.91
1672,1647558.6,18763.97
1673,1646352.5,18762.027
1674,1645149.2,18760.078
1675,1643947.2,18758.129
1676,1642747.0,18756.172
1677,1641548.8,18754.207
1678,1640353.6,18752.244
1679,1639159.8,18750.28
1680,1637967.8,18748.318
1681,1636777.1,18746.363
1682,1635588.6,18744.41
1683,1634402.1,18742.457
1684,1633217.6,18740.502
1685,1632034.5,18738.549
1686,1630853.8,18736.602
1687,1629672.8,18734.66
1688,1628493.4,18732.723
1689,1627316.5,18730.793
1690,1626142.1,18728.861
1691,1624969.0,18726.934
1692,1623796.2,18725.004
1693,1622624.8,18723.078
1694,1621452.9,18721.156
1695,1620283.8,18719.236
1696,1619114.5,18717.32
1697,1617948.0,18715.406
1698,1616784.0,18713.5
1699,1615620.8,18711.598
1700,1614457.5,18709.7
1701,1613294.9,18707.803
1702,1612135.4,18705.912
1703,1610977.9,18704.025
1704,1609821.5,18702.143
1705,1608667.8,18700.256
1706,1607515.0,18698.373
1707,1606363.8,18696.492
1708,1605213.2,18694.61
1709,1604064.1,18692.727
1710,1602915.8,18690.85
1711,1601768.4,18688.973
1712,1600620.9,18687.096
1713,1599473.6,18685.22
1714,1598328.0,18683.348
1715,1597183.0,18681.48
1716,1596039.4,18679.621
1717,1594895.0,18677.762
1718,1593751.0,18675.902
1719,1592609.4,18674.035
1720,1591469.1,18672.18
1721,1590330.4,18670.328
1722,1589191.8,18668.484
1723,1588054.1,18666.648
1724,1586917.8,18664.812
1725,1585783.5,18662.977
1726,1584649.0,18661.137
1727,1583516.8,18659.299
1728,1582384.4,18657.46
1729,1581254.5,18655.627
1730,1580125.4,18653.795
1731,1578998.2,18651.96
1732,1577870.9,18650.13
1733,1576745.0,18648.3
1734,1575621.2,18646.475
1735,1574498.8,18644.654
1736,1573378.2,18642.83
1737,1572259.0,18641.01
1738,1571140.4,18639.184
1739,1570023.9,18637.355
1740,1568909.4,18635.527
1741,1567796.9,18633.688
1742,1566685.8,18631.844
1743,1565575.0,18629.998
1744,1564463.5,18628.152
1745,1563354.0,18626.307
1746,1562244.8,18624.467
1747,1561137.8,18622.63
1748,1560030.0,18620.8
1749,1558924.0,18618.977
1750,1557819.2,18617.148
1751,1556716.0,18615.328
1752,1555615.2,18613.51
1753,1554514.2,18611.691
1754,1553415.8,18609.871
1755,1552317.0,18608.06
1756,1551219.0,18606.254
1757,1550122.8,18604.445
1758,1549028.8,18602.64
1759,1547933.4,18600.832
1760,1546841.5,18599.023
1761,1545750.6,18597.215
1762,1544660.4,18595.41
1763,1543573.2,18593.605
1764,1542487.8,18591.805
1765,1541402.0,18590.006
1766,1540317.8,18588.219
1767,1539234.0,18586.438
1768,1538151.2,18584.658
1769,1537068.0,18582.883
1770,1535986.5,18581.102
1771,1534906.4,18579.316
1772,1533829.5,18577.531
1773,1532755.1,18575.748
1774,1531682.0,18573.969
1775,1530608.5,18572.184
1776,1529537.2,18570.402
1777,1528468.2,18568.629
1778,1527400.1,18566.867
1779,1526333.8,18565.11
1780,1525267.4,18563.355
1781,1524203.4,18561.61
1782,1523138.9,18559.87
1783,1522075.5,18558.133
1784,1521013.5,18556.393
1785,1519952.6,18554.652
1786,1518894.5,18552.912
1787,1517838.5,18551.168
1788,1516782.8,18549.422
1789,1515727.8,18547.672
1790,1514676.4,18545.918
1791,1513626.8,18544.16
1792,1512580.1,18542.402
1793,1511532.8,18540.648
1794,1510486.0,18538.89
1795,1509439.1,18537.129
1796,1508391.9,18535.371
1797,1507345.0,18533.62
1798,1506299.6,18531.875
1799,1505255.8,18530.135
1800,1504212.2,18528.395
1801,1503170.2,18526.656
1802,1502128.4,18524.922
1803,1501086.6,18523.19
1804,1500045.5,18521.457
1805,1499004.8,18519.734
1806,1497966.0,18518.012
1807,1496928.2,18516.29
1808,1495892.5,18514.574
1809,1494859.4,18512.86
1810,1493828.2,18511.148
1811,1492797.6,18509.438
1812,1491769.0,18507.734
1813,1490742.8,18506.031
1814,1489714.8,18504.326
1815,1488689.9,18502.625
1816,1487666.8,18500.924
1817,1486643.1,18499.215
1818,1485621.0,18497.504
1819,1484601.5,18495.791
1820,1483583.4,18494.076
1821,1482568.0,18492.355
1822,1481553.5,18490.635
1823,1480540.2,18488.91
1824,1479529.9,18487.184
1825,1478521.0,18485.459
1826,1477513.0,18483.734
1827,1476505.4,18482.008
1828,1475500.8,18480.285
1829,1474496.8,18478.559
1830,1473494.0,18476.826
1831,1472491.9,18475.09
1832,1471491.5,18473.34
1833,1470492.5,18471.59
1834,1469496.5,18469.834
1835,1468501.5,18468.076
1836,1467506.0,18466.316
1837,1466512.1,18464.557
1838,1465519.5,18462.79
1839,1464526.8,18461.025
1840,1463535.5,18459.262
1841,1462544.4,18457.496
1842,1461554.0,18455.734
1843,1460565.2,18453.979
1844,1459578.4,18452.232
1845,1458592.5,18450.48
1846,1457609.4,18448.727
1847,1456627.9,18446.969
1848,1455646.6,18445.213
1849,1454666.2,18443.453
1850,1453687.0,18441.695
1851,1452708.8,18439.938
1852,1451733.1,18438.176
1853,1450760.2,18436.418
1854,1449788.0,18434.66
1855,1448816.0,18432.908
1856,1447844.6,18431.154
1857,1446873.5,18429.402
1858,1445902.4,18427.656
1859,1444931.9,18425.914
1860,1443960.8,18424.18
1861,1442990.5,18422.455
1862,1442019.8,18420.734
1863,1441048.9,18419.021
1864,1440079.0,18417.316
1865,1439109.8,18415.621
1866,1438141.4,18413.934
1867,1437172.5,18412.252
1868,1436203.6,18410.576
1869,1435235.8,18408.9
1870,1434268.9,18407.227
1871,1433303.0,18405.562
1872,1432338.9,18403.896
1873,1431374.8,18402.238
1874,1430412.0,18400.59
1875,1429450.8,18398.945
1876,1428489.9,18397.297
1877,1427529.6,18395.652
1878,1426571.8,18394.008
1879,1425614.1,18392.367
1880,1424656.9,18390.73
1881,1423700.0,18389.098
1882,1422743.5,18387.469
1883,1421786.9,18385.848
1884,1420832.5,18384.223
1885,1419880.0,18382.602
1886,1418929.4,18380.986
1887,1417980.6,18379.371
1888,1417033.6,18377.762
1889,1416086.0,18376.158
1890,1415138.5,18374.557
1891,1414191.4,18372.955
1892,1413246.2,18371.348
1893,1412301.6,18369.732
1894,1411358.2,18368.111
1895,1410416.0,18366.486
1896,1409476.0,18364.857
1897,1408536.2,18363.223
1898,1407597.8,18361.578
1899,1406659.8,18359.926
1900,1405724.4,18358.277
1901,1404789.4,18356.633
1902,1403855.4,18354.992
1903,1402921.9,18353.355
1904,1401987.4,18351.72
1905,1401054.1,18350.086
1906,1400120.8,18348.45
1907,1399188.5,18346.816
1908,1398258.6,18345.18
1909,1397330.1,18343.543
1910,1396402.8,18341.908
1911,1395477.5,18340.277
1912,1394555.2,18338.65
1913,1393633.9,18337.023
1914,1392713.4,18335.398
1915,1391793.0,18333.773
1916,1390873.1,18332.145
1917,1389954.5,18330.516
1918,1389035.8,18328.885
1919,1388117.0,18327.254
1920,1387201.8,18325.621
1921,1386286.8,18323.988
1922,1385373.8,18322.354
1923,1384460.2,18320.719
1924,1383547.5,18319.086
1925,1382635.1,18317.453
1926,1381724.2,18315.82
1927,1380814.5,18314.19
1928,1379905.4,18312.553
1929,1378998.5,18310.924
1930,1378093.2,18309.293
1931,1377189.2,18307.658
1932,1376287.0,18306.025
1933,1375384.6,18304.389
1934,1374485.0,18302.75
1935,1373585.0,18301.107
1936,1372685.6,18299.457
1937,1371787.5,18297.8
1938,1370892.4,18296.145
1939,1369996.2,18294.488
1940,1369100.4,18292.832
1941,1368204.9,18291.172
1942,1367311.0,18289.512
1943,1366415.8,18287.86
1944,1365521.8,18286.21
1945,1364629.1,18284.566
1946,1363737.2,18282.926
1947,1362845.9,18281.293
1948,1361957.5,18279.664
1949,1361069.2,18278.04
1950,1360182.0,18276.416
1951,1359295.0,18274.8
1952,1358408.0,18273.188
1953,1357522.5,18271.578
1954,1356637.5,18269.967
1955,1355753.5,18268.352
1956,1354871.0,18266.734
1957,1353989.1,18265.111
1958,1353108.4,18263.488
1959,1352230.8,18261.861
1960,1351354.4,18260.238
1961,1350477.9,18258.613
1962,1349602.2,18256.988
1963,1348727.9,18255.367
1964,1347853.5,18253.754
1965,1346980.5,18252.145
1966,1346107.9,18250.54
1967,1345236.2,18248.938
1968,1344365.2,18247.346
1969,1343495.2,18245.762
1970,1342626.6,18244.178
1971,1341759.6,18242.6
1972,1340893.2,18241.025
1973,1340026.2,18239.455
1974,1339161.0,18237.879
1975,1338296.0,18236.293
1976,1337432.9,18234.705
1977,1336571.6,18233.117
1978,1335711.4,18231.523
1979,1334853.9,18229.926
1980,1333998.1,18228.32
1981,1333144.9,18226.719
1982,1332291.9,18225.11
1983,1331440.5,18223.5
1984,1330588.6,18221.89
1985,1329737.1,18220.281
1986,1328886.6,18218.678
1987,1328036.8,18217.078
1988,1327187.0,18215.479
1989,1326337.2,18213.88
1990,1325487.0,18212.293
1991,1324638.0,18210.709
1992,1323788.9,18209.127
1993,1322940.0,18207.541
1994,1322093.4,18205.951
1995,1321247.0,18204.367
1996,1320403.1,18202.785
1997,1319559.2,18201.205
1998,1318716.8,18199.62
1999,1317874.5,18198.03
2000,1317034.5,18196.436
2001,1316197.5,18194.838
2002,1315361.1,18193.234
2003,1314526.4,18191.63
2004,1313692.5,18190.023
2005,1312859.1,18188.414
2006,1312027.1,18186.807
2007,1311196.1,18185.205
2008,1310367.4,18183.605
2009,1309538.2,18182.008
2010,1308710.5,18180.406
2011,1307882.5,18178.809
2012,1307055.5,18177.205
2013,1306229.1,18175.594
2014,1305404.6,18173.984
2015,1304581.4,18172.371
2016,1303758.0,18170.758
2017,1302936.5,18169.137
2018,1302115.1,18167.512
2019,1301294.2,18165.883
2020,1300476.6,18164.242
2021,1299661.1,18162.598
2022,1298846.8,18160.959
2023,1298033.4,18159.316
2024,1297220.5,18157.674
2025,1296408.4,18156.033
2026,1295597.1,18154.393
2027,1294787.5,18152.754
2028,1293977.4,18151.113
2029,1293168.0,18149.477
2030,1292359.1,18147.832
2031,1291551.0,18146.195
2032,1290743.0,18144.55
2033,1289937.1,18142.91
2034,1289131.2,18141.266
2035,1288326.8,18139.613
2036,1287522.4,18137.96
2037,1286720.0,18136.305
2038,1285917.9,18134.645
2039,1285117.2,18132.988
2040,1284317.8,18131.336
2041,1283519.6,18129.682
2042,1282722.1,18128.03
2043,1281925.0,18126.38
2044,1281128.4,18124.727
2045,1280332.5,18123.068
2046,1279537.8,18121.408
2047,1278742.6,18119.746
2048,1277948.0,18118.09
2049,1277154.4,18116.434
2050,1276361.0,18114.777
2051,1275569.4,18113.121
2052,1274778.9,18111.469
2053,1273988.0,18109.824
2054,1273197.9,18108.18
2055,1272407.6,18106.54
2056,1271618.5,18104.904
2057,1270829.8,18103.27
2058,1270043.5,18101.64
2059,1269257.4,18100.014
2060,1268473.0,18098.375
2061,1267688.9,18096.727
2062,1266904.5,18095.066
2063,1266121.2,18093.41
